EMPLOYEES.eid  CERTIFIED.eid  CERTIFIED.aid  
74121	74121	87448	
76710	76710	15840	
96926	96926	157144	
161864	161864	172536	
135842	135842	181455	
85529	85529	170858	
185306	185306	197686	
29647	29647	186894	
157247	157247	82126	
192462	192462	47731	
152281	152281	125195	
168111	168111	38765	
186583	186583	13482	
3688	3688	68957	
21676	21676	187661	
34953	34953	85648	
16574	16574	124242	
195506	195506	150432	
77193	77193	30930	
67212	67212	41614	
15563	15563	90148	
109632	109632	14860	
70469	70469	91203	
171888	171888	103233	
75126	75126	5998	
99513	99513	44936	
141665	141665	107283	
181532	181532	168606	
166186	166186	80671	
164459	164459	144026	
104948	104948	9320	
97321	97321	154569	
92302	92302	118290	
29396	29396	129108	
64130	64130	52734	
67471	67471	89384	
26574	26574	143117	
54057	54057	164738	
29506	29506	160567	
36081	36081	165975	
180646	180646	10985	
61776	61776	23810	
4548	4548	60264	
94943	94943	181839	
86155	86155	81954	
111853	111853	19712	
114937	114937	113060	
86526	86526	155057	
150435	150435	160449	
92676	92676	167547	
64795	64795	5670	
53497	53497	31483	
14621	14621	178455	
20172	20172	34303	
99406	99406	23304	
198292	198292	194226	
134755	134755	8337	
144777	144777	52575	
167781	167781	128151	
82050	82050	72058	
50581	50581	53769	
25139	25139	133321	
1938	1938	64472	
186294	186294	158821	
68055	68055	162000	
25496	25496	45831	
115656	115656	107669	
59464	59464	111801	
4910	4910	12441	
44521	44521	20250	
5105	5105	181057	
87396	87396	64023	
155790	155790	86382	
102112	102112	141744	
40861	40861	84949	
143540	143540	20406	
182069	182069	93366	
55311	55311	45265	
87866	87866	2609	
69484	69484	26180	
41707	41707	7080	
141110	141110	142457	
143685	143685	48929	
63505	63505	178281	
26254	26254	189059	
135615	135615	187501	
143401	143401	165668	
190532	190532	198993	
56799	56799	164374	
141990	141990	156208	
35189	35189	49226	
185313	185313	109332	
108514	108514	25710	
44634	44634	110763	
21995	21995	92274	
172131	172131	102939	
9841	9841	127010	
135590	135590	102165	
73768	73768	107658	
62131	62131	192368	
38158	38158	39133	
87459	87459	41052	
44321	44321	154018	
120997	120997	75407	
104954	104954	153231	
127667	127667	128733	
4848	4848	61780	
138340	138340	108049	
127922	127922	72374	
92409	92409	78695	
160543	160543	89680	
11630	11630	133297	
136620	136620	83037	
108156	108156	151923	
75717	75717	20763	
90232	90232	102049	
51837	51837	116866	
10359	10359	13327	
20111	20111	147234	
139972	139972	49078	
70551	70551	10843	
84026	84026	134317	
195977	195977	136406	
88217	88217	131704	
143542	143542	28458	
139437	139437	65226	
7211	7211	170075	
93514	93514	22247	
53852	53852	163923	
93565	93565	141906	
196046	196046	176769	
95858	95858	159457	
186316	186316	102743	
76403	76403	110703	
59541	59541	195641	
178897	178897	198961	
94602	94602	181671	
42566	42566	148952	
35732	35732	197021	
193383	193383	6464	
16671	16671	20846	
66296	66296	29047	
80912	80912	105604	
14561	14561	22595	
81571	81571	27775	
20035	20035	190841	
82816	82816	182012	
40795	40795	29613	
146066	146066	152738	
31350	31350	23196	
29216	29216	152552	
77143	77143	104689	
164775	164775	185981	
194852	194852	173930	
6285	6285	123489	
146071	146071	26949	
138933	138933	92415	
46366	46366	110436	
111297	111297	163178	
11221	11221	41795	
1314	1314	16210	
61281	61281	77180	
35909	35909	193336	
180596	180596	136008	
112453	112453	82063	
59467	59467	167925	
6000	6000	176153	
96772	96772	55609	
55860	55860	122463	
137666	137666	127080	
9811	9811	166987	
60478	60478	117164	
143708	143708	401	
14989	14989	166820	
67615	67615	32723	
174961	174961	99230	
53943	53943	18	
173322	173322	98633	
119800	119800	145413	
59889	59889	118767	
127938	127938	148534	
119428	119428	114538	
88664	88664	100972	
89255	89255	107535	
26994	26994	113971	
26262	26262	28280	
25275	25275	192910	
42930	42930	86857	
43150	43150	116916	
57406	57406	148324	
89706	89706	155053	
52140	52140	55481	
79860	79860	192317	
51134	51134	34087	
105792	105792	81779	
172802	172802	125095	
125019	125019	6967	
178884	178884	69660	
169501	169501	146143	
11762	11762	17263	
132385	132385	113104	
155198	155198	76911	
72858	72858	12478	
52955	52955	140240	
16004	16004	167141	
90904	90904	196873	
93189	93189	176176	
189741	189741	17465	
46045	46045	149827	
185167	185167	181662	
193753	193753	89480	
147165	147165	114001	
111377	111377	619	
123414	123414	32232	
98919	98919	141469	
78175	78175	172738	
1673	1673	110656	
178891	178891	73101	
119230	119230	161394	
96975	96975	25289	
58331	58331	168805	
18706	18706	174695	
186241	186241	32687	
154292	154292	194684	
193100	193100	188690	
43115	43115	65690	
92246	92246	66555	
144268	144268	160706	
82697	82697	12434	
91344	91344	5327	
180050	180050	29066	
117683	117683	178596	
28437	28437	169560	
95384	95384	6971	
126785	126785	125054	
112366	112366	178941	
110960	110960	176512	
162443	162443	50336	
70468	70468	31345	
118550	118550	194160	
111780	111780	31354	
176765	176765	105092	
16483	16483	12901	
41064	41064	144854	
102869	102869	114385	
196910	196910	117625	
99015	99015	179866	
108583	108583	25347	
81065	81065	185161	
147672	147672	180024	
27935	27935	123509	
76005	76005	96543	
108139	108139	21076	
114723	114723	73196	
77248	77248	154643	
50798	50798	60474	
77705	77705	181694	
10382	10382	68806	
48885	48885	88488	
121547	121547	52053	
38193	38193	134399	
17495	17495	21286	
124944	124944	198157	
196410	196410	12191	
44912	44912	158088	
7647	7647	191461	
182150	182150	187076	
166651	166651	88648	
80643	80643	54680	
32591	32591	109195	
103179	103179	37672	
139947	139947	140829	
119349	119349	5002	
169002	169002	164843	
8926	8926	147460	
21283	21283	151496	
148774	148774	192211	
188864	188864	56591	
198316	198316	87569	
49205	49205	85732	
128969	128969	21510	
180414	180414	138319	
170264	170264	90383	
74567	74567	3438	
59086	59086	193990	
166177	166177	157690	
145940	145940	34717	
137421	137421	184432	
45337	45337	21610	
78845	78845	54857	
25708	25708	98736	
116695	116695	31686	
75617	75617	129327	
154373	154373	177684	
70985	70985	39512	
105474	105474	801	
6349	6349	73266	
62778	62778	45720	
3708	3708	176546	
177897	177897	26749	
107106	107106	118744	
145418	145418	10936	
113644	113644	55942	
180086	180086	151816	
145930	145930	140593	
186231	186231	72295	
129788	129788	72731	
140646	140646	131684	
160982	160982	94661	
196850	196850	10287	
86298	86298	113499	
132332	132332	119598	
110364	110364	171000	
79091	79091	23722	
144440	144440	154465	
44481	44481	156104	
7868	7868	116697	
187906	187906	80133	
187401	187401	113184	
76282	76282	180535	
101952	101952	136595	
139889	139889	162712	
5101	5101	25648	
106323	106323	12284	
99242	99242	63782	
100314	100314	114627	
4367	4367	72525	
60685	60685	48994	
26164	26164	44266	
183402	183402	24838	
53815	53815	127018	
91421	91421	21712	
36825	36825	49722	
156035	156035	83430	
52377	52377	160408	
55144	55144	3549	
98123	98123	40658	
77577	77577	197127	
22432	22432	26271	
73468	73468	132961	
8022	8022	128440	
12327	12327	87227	
158603	158603	67878	
84115	84115	106627	
15318	15318	81900	
61446	61446	114286	
54609	54609	163153	
103733	103733	41431	
103687	103687	65777	
9557	9557	140938	
186070	186070	197824	
186586	186586	113178	
88087	88087	154536	
175803	175803	179027	
193286	193286	193620	
119177	119177	8948	
40781	40781	122821	
18888	18888	26612	
29368	29368	10322	
116245	116245	45473	
123474	123474	17768	
76686	76686	84371	
37272	37272	170987	
70387	70387	98683	
137699	137699	39312	
167878	167878	146677	
68724	68724	87557	
32779	32779	73279	
60547	60547	136315	
39230	39230	187491	
96331	96331	99705	
66146	66146	186018	
190657	190657	41068	
171224	171224	156212	
147389	147389	79971	
7116	7116	64579	
7824	7824	116206	
26183	26183	103460	
28348	28348	90343	
75397	75397	125798	
43693	43693	91268	
188500	188500	66899	
189135	189135	10863	
3958	3958	40572	
11318	11318	17679	
70821	70821	128702	
80875	80875	117796	
136822	136822	8928	
174254	174254	85792	
198698	198698	75196	
158983	158983	90795	
8846	8846	24392	
50858	50858	172511	
177296	177296	162754	
13792	13792	80220	
192811	192811	190052	
106695	106695	142533	
94611	94611	188696	
126789	126789	138077	
197930	197930	27269	
31503	31503	111605	
18297	18297	43288	
119991	119991	164800	
18927	18927	20161	
146587	146587	175208	
3716	3716	96565	
61244	61244	116417	
162383	162383	63204	
117436	117436	83158	
182715	182715	89694	
166602	166602	159660	
98386	98386	137344	
38715	38715	144128	
55710	55710	36812	
17012	17012	159663	
194080	194080	98127	
156070	156070	142106	
49712	49712	33987	
158315	158315	27354	
157593	157593	12310	
134162	134162	80742	
155961	155961	180759	
14103	14103	172290	
19157	19157	145381	
107562	107562	38654	
143604	143604	171351	
52751	52751	7044	
139257	139257	18137	
26541	26541	105101	
180354	180354	53194	
137702	137702	130883	
168239	168239	199873	
188050	188050	148456	
15914	15914	18694	
199279	199279	65021	
112183	112183	5311	
144023	144023	189964	
182894	182894	173599	
120727	120727	132699	
169830	169830	58008	
132654	132654	55423	
108326	108326	119920	
75485	75485	173028	
162507	162507	153949	
156731	156731	173381	
89470	89470	145444	
49982	49982	8983	
86226	86226	40241	
114544	114544	82165	
12959	12959	173285	
5552	5552	58534	
58912	58912	177999	
59199	59199	182008	
108106	108106	128516	
146253	146253	100712	
107820	107820	43029	
104287	104287	23840	
124741	124741	163052	
186350	186350	147124	
191252	191252	44080	
128341	128341	37596	
90407	90407	77325	
138831	138831	144176	
96669	96669	27219	
149282	149282	112099	
124604	124604	94896	
27705	27705	191790	
79517	79517	17508	
87817	87817	130196	
20205	20205	29234	
163423	163423	191883	
28591	28591	81050	
99409	99409	141323	
135109	135109	40551	
32911	32911	94713	
35046	35046	185472	
129549	129549	168749	
9563	9563	195343	
6910	6910	170207	
3125	3125	24317	
168429	168429	86081	
98102	98102	180912	
133095	133095	99714	
123224	123224	102385	
63557	63557	33422	
104167	104167	146391	
65479	65479	46188	
123817	123817	121316	
161065	161065	125869	
46428	46428	84631	
40069	40069	59372	
134968	134968	165135	
78829	78829	32810	
46674	46674	88742	
69990	69990	127625	
4718	4718	8100	
95883	95883	37588	
153213	153213	173759	
141547	141547	105465	
33989	33989	184576	
111549	111549	168382	
97829	97829	94013	
29968	29968	20543	
162501	162501	6790	
147627	147627	45239	
39064	39064	137051	
6073	6073	15447	
60842	60842	125287	
126425	126425	38722	
196015	196015	101268	
104149	104149	39152	
169805	169805	121391	
67438	67438	152994	
161342	161342	166873	
185138	185138	73906	
44165	44165	179766	
111863	111863	151463	
145454	145454	196310	
129083	129083	86907	
92027	92027	187643	
185554	185554	45742	
154723	154723	73158	
123808	123808	88003	
94835	94835	198399	
143734	143734	2334	
105266	105266	50371	
139767	139767	86991	
35862	35862	20525	
4364	4364	12874	
154600	154600	102092	
43264	43264	48179	
95041	95041	179413	
41071	41071	125601	
72458	72458	125165	
141296	141296	22146	
129704	129704	167043	
53672	53672	26922	
20618	20618	117270	
74456	74456	20164	
106095	106095	182221	
115563	115563	95246	
39790	39790	156499	
29850	29850	172360	
32682	32682	128428	
103277	103277	148952	
165754	165754	131985	
136123	136123	116138	
114805	114805	50598	
128205	128205	164819	
133937	133937	194329	
12889	12889	90128	
74152	74152	25790	
142073	142073	67266	
12508	12508	157015	
46476	46476	171138	
103488	103488	173094	
52153	52153	52420	
106032	106032	54710	
49129	49129	62671	
153047	153047	151844	
190265	190265	19799	
5614	5614	193249	
102732	102732	122978	
164213	164213	144633	
185764	185764	108317	
30	30	14712	
194806	194806	149340	
188911	188911	86707	
8045	8045	138921	
86857	86857	68643	
187676	187676	90170	
170023	170023	146736	
143278	143278	136965	
68392	68392	196591	
63700	63700	84254	
64767	64767	186602	
68969	68969	93808	
187203	187203	8835	
24281	24281	110727	
146713	146713	23696	
25656	25656	97239	
141402	141402	71901	
79622	79622	136807	
193852	193852	35830	
99393	99393	198505	
34336	34336	49182	
103725	103725	59896	
172650	172650	136715	
145733	145733	128757	
115768	115768	4200	
138863	138863	159341	
126820	126820	20231	
7637	7637	24952	
141455	141455	11558	
13295	13295	7666	
180299	180299	99704	
41852	41852	37594	
66852	66852	65430	
82860	82860	149494	
16918	16918	192114	
2213	2213	130631	
16600	16600	6725	
133907	133907	109664	
30576	30576	43123	
123308	123308	6147	
44839	44839	118305	
52917	52917	154	
199207	199207	32545	
58397	58397	12767	
33006	33006	168415	
159589	159589	82124	
93127	93127	83008	
614	614	60399	
63536	63536	42705	
90802	90802	151450	
154113	154113	1251	
19512	19512	81465	
152784	152784	135454	
14661	14661	108716	
103376	103376	29899	
168980	168980	166800	
139613	139613	79048	
160858	160858	70792	
177164	177164	77936	
165986	165986	158223	
154108	154108	72809	
15911	15911	63831	
67689	67689	25362	
186571	186571	91734	
103642	103642	93774	
70869	70869	142559	
76718	76718	97962	
191073	191073	125008	
99225	99225	101295	
21132	21132	66051	
179238	179238	119978	
106307	106307	52918	
58360	58360	70413	
187185	187185	160107	
85476	85476	174803	
16810	16810	152298	
65816	65816	21228	
88892	88892	189959	
193068	193068	184478	
14082	14082	96065	
23085	23085	104506	
30169	30169	53465	
15090	15090	69	
172583	172583	174657	
158827	158827	105419	
108751	108751	124705	
74705	74705	103025	
60534	60534	78962	
173291	173291	69068	
65421	65421	59752	
84872	84872	46428	
195870	195870	179351	
152734	152734	109580	
190091	190091	174475	
168113	168113	110151	
186547	186547	139365	
69993	69993	59619	
166862	166862	116660	
97770	97770	100279	
84716	84716	93612	
107	107	187314	
24411	24411	142238	
40689	40689	76412	
56150	56150	94966	
84006	84006	38210	
169245	169245	24912	
44260	44260	5148	
4895	4895	166489	
18102	18102	160135	
105367	105367	159992	
161705	161705	188544	
116105	116105	166963	
99483	99483	7355	
161869	161869	182651	
96431	96431	147230	
174616	174616	66615	
180853	180853	56911	
101990	101990	118092	
42742	42742	24158	
156226	156226	102731	
56592	56592	38085	
110195	110195	38450	
120128	120128	21111	
145054	145054	91284	
56131	56131	34850	
183064	183064	41110	
71748	71748	72112	
1544	1544	176764	
64803	64803	114579	
22887	22887	158518	
2799	2799	33485	
97511	97511	111573	
89084	89084	145882	
145667	145667	139482	
165133	165133	48619	
32722	32722	106170	
80273	80273	31758	
18867	18867	172931	
84528	84528	12493	
191908	191908	199092	
193816	193816	46791	
103990	103990	23345	
2587	2587	34798	
83370	83370	12637	
1950	1950	152473	
73289	73289	68419	
130660	130660	88151	
184475	184475	77315	
78967	78967	63943	
110028	110028	151302	
30761	30761	11241	
7645	7645	55388	
32585	32585	131462	
39126	39126	138261	
29505	29505	113842	
178181	178181	178045	
134218	134218	13904	
191544	191544	72531	
66547	66547	129852	
12485	12485	154547	
72535	72535	60009	
79808	79808	101378	
120942	120942	4745	
19335	19335	133669	
129975	129975	59865	
50735	50735	85144	
199995	199995	23475	
67713	67713	130913	
70092	70092	101127	
182775	182775	177245	
29392	29392	32050	
42295	42295	43514	
41973	41973	156181	
157875	157875	141410	
2835	2835	132595	
21572	21572	13828	
154506	154506	132954	
165710	165710	10035	
61723	61723	14057	
168990	168990	95295	
194948	194948	41079	
130145	130145	104201	
78019	78019	47424	
171096	171096	109418	
97733	97733	53748	
150596	150596	140233	
70830	70830	147476	
146666	146666	65053	
26831	26831	184502	
80742	80742	17764	
60756	60756	3587	
85881	85881	66202	
197478	197478	81161	
127617	127617	77176	
111097	111097	130090	
41361	41361	110970	
186714	186714	1488	
185503	185503	181895	
49993	49993	82603	
192652	192652	95492	
143883	143883	9399	
