EMPLOYEES.eid  CERTIFIED.eid  CERTIFIED.aid  SCHEDULE.aid  
1408	1408	171948	171948	
1422	1422	167528	167528	
1425	1425	61663	61663	
1429	1429	30089	30089	
1429	1429	30089	30089	
1434	1434	110463	110463	
1434	1434	110463	110463	
1434	1434	110463	110463	
1439	1439	139028	139028	
1440	1440	2181	2181	
1446	1446	71613	71613	
1449	1449	164748	164748	
1450	1450	40176	40176	
1451	1451	111756	111756	
1455	1455	146881	146881	
1458	1458	121750	121750	
1458	1458	121750	121750	
1459	1459	57602	57602	
1475	1475	39167	39167	
1483	1483	141378	141378	
1485	1485	190249	190249	
1486	1486	138089	138089	
1495	1495	187541	187541	
1497	1497	53969	53969	
1500	1500	125810	125810	
1500	1500	125810	125810	
1501	1501	16049	16049	
1510	1510	128600	128600	
1510	1510	128600	128600	
1521	1521	145604	145604	
1525	1525	105379	105379	
1540	1540	190438	190438	
1544	1544	60844	60844	
1547	1547	14080	14080	
1547	1547	14080	14080	
1550	1550	66249	66249	
1557	1557	44152	44152	
1559	1559	44475	44475	
1565	1565	72032	72032	
1571	1571	152636	152636	
1576	1576	195805	195805	
1577	1577	187424	187424	
1578	1578	1293	1293	
1589	1589	39919	39919	
1591	1591	44393	44393	
1593	1593	121027	121027	
1596	1596	78427	78427	
1596	1596	78427	78427	
1608	1608	170563	170563	
1610	1610	105125	105125	
1612	1612	174611	174611	
1613	1613	185805	185805	
1615	1615	153057	153057	
1617	1617	4329	4329	
1617	1617	4329	4329	
1627	1627	188125	188125	
1634	1634	70983	70983	
1637	1637	184130	184130	
1638	1638	113991	113991	
1638	1638	113991	113991	
1642	1642	5266	5266	
1646	1646	80755	80755	
1648	1648	133063	133063	
1649	1649	47160	47160	
1649	1649	47160	47160	
1660	1660	14423	14423	
1673	1673	105624	105624	
1692	1692	101432	101432	
1695	1695	92299	92299	
1711	1711	6116	6116	
1711	1711	6116	6116	
1712	1712	164034	164034	
1712	1712	164034	164034	
1717	1717	175535	175535	
1720	1720	168059	168059	
1722	1722	93122	93122	
1725	1725	3298	3298	
1726	1726	138703	138703	
1732	1732	33416	33416	
1748	1748	48415	48415	
1751	1751	189774	189774	
1751	1751	189774	189774	
1755	1755	462	462	
1756	1756	190397	190397	
1763	1763	14303	14303	
1763	1763	14303	14303	
1763	1763	14303	14303	
1766	1766	199597	199597	
1766	1766	199597	199597	
1771	1771	77248	77248	
1772	1772	36133	36133	
1777	1777	92520	92520	
1781	1781	82222	82222	
1782	1782	24372	24372	
1786	1786	71863	71863	
1786	1786	71863	71863	
1793	1793	171635	171635	
1804	1804	8774	8774	
1805	1805	189649	189649	
1811	1811	6553	6553	
1816	1816	194824	194824	
1831	1831	5400	5400	
1831	1831	5400	5400	
1840	1840	31672	31672	
1847	1847	114241	114241	
1854	1854	8025	8025	
1860	1860	134298	134298	
1861	1861	70465	70465	
1862	1862	42609	42609	
1863	1863	97211	97211	
1863	1863	97211	97211	
1863	1863	97211	97211	
1872	1872	62682	62682	
1872	1872	62682	62682	
1872	1872	62682	62682	
1873	1873	176865	176865	
1875	1875	28513	28513	
1880	1880	129209	129209	
1882	1882	44249	44249	
1889	1889	28392	28392	
1889	1889	28392	28392	
1900	1900	2926	2926	
1906	1906	141588	141588	
1913	1913	41138	41138	
1917	1917	65190	65190	
1924	1924	87727	87727	
1925	1925	187345	187345	
1929	1929	147359	147359	
1937	1937	14346	14346	
1952	1952	158760	158760	
1952	1952	158760	158760	
1952	1952	158760	158760	
1955	1955	172055	172055	
1965	1965	184292	184292	
1965	1965	184292	184292	
1965	1965	184292	184292	
1972	1972	22011	22011	
1974	1974	195252	195252	
1974	1974	195252	195252	
1977	1977	173357	173357	
1980	1980	37374	37374	
1983	1983	185761	185761	
1983	1983	185761	185761	
2000	2000	46930	46930	
2014	2014	129405	129405	
2019	2019	93634	93634	
2030	2030	154941	154941	
2030	2030	154941	154941	
2038	2038	153787	153787	
2039	2039	114330	114330	
2044	2044	133005	133005	
2049	2049	177162	177162	
2054	2054	106880	106880	
2058	2058	43050	43050	
2064	2064	89975	89975	
2064	2064	89975	89975	
2070	2070	167517	167517	
2070	2070	167517	167517	
2072	2072	18357	18357	
2077	2077	85811	85811	
2083	2083	51875	51875	
2085	2085	109145	109145	
2086	2086	175920	175920	
2086	2086	175920	175920	
2088	2088	147836	147836	
2093	2093	67233	67233	
2095	2095	29807	29807	
2097	2097	193974	193974	
2107	2107	181261	181261	
2108	2108	82004	82004	
2108	2108	82004	82004	
2110	2110	63917	63917	
2114	2114	115917	115917	
2114	2114	115917	115917	
2115	2115	160648	160648	
2121	2121	89394	89394	
2122	2122	183163	183163	
2126	2126	115830	115830	
2133	2133	89018	89018	
2133	2133	89018	89018	
2136	2136	192393	192393	
2138	2138	30281	30281	
2144	2144	94709	94709	
2150	2150	184198	184198	
2155	2155	178165	178165	
2164	2164	138706	138706	
2166	2166	4098	4098	
2176	2176	156197	156197	
2177	2177	79814	79814	
2179	2179	56317	56317	
2183	2183	102905	102905	
2184	2184	21133	21133	
2191	2191	192094	192094	
2195	2195	7780	7780	
2196	2196	26407	26407	
2203	2203	160328	160328	
2213	2213	24632	24632	
2218	2218	73471	73471	
2220	2220	28921	28921	
2221	2221	174220	174220	
2222	2222	46403	46403	
2227	2227	37969	37969	
2227	2227	37969	37969	
2230	2230	96001	96001	
2249	2249	41144	41144	
2249	2249	41144	41144	
2252	2252	80812	80812	
2252	2252	80812	80812	
2253	2253	190974	190974	
2256	2256	71240	71240	
2258	2258	33449	33449	
2264	2264	16774	16774	
2264	2264	16774	16774	
2272	2272	118507	118507	
2277	2277	133451	133451	
2280	2280	161158	161158	
2282	2282	65241	65241	
2282	2282	65241	65241	
2282	2282	65241	65241	
2292	2292	117195	117195	
2296	2296	54472	54472	
2301	2301	92381	92381	
2302	2302	24693	24693	
2307	2307	165927	165927	
2311	2311	78666	78666	
2314	2314	123421	123421	
2319	2319	124200	124200	
2319	2319	124200	124200	
2319	2319	124200	124200	
2325	2325	94853	94853	
2326	2326	20401	20401	
2328	2328	48008	48008	
2330	2330	4704	4704	
2331	2331	2337	2337	
2331	2331	2337	2337	
2335	2335	78591	78591	
2336	2336	10430	10430	
2339	2339	163250	163250	
2342	2342	8814	8814	
2344	2344	87358	87358	
2351	2351	99884	99884	
2356	2356	149587	149587	
2356	2356	149587	149587	
2364	2364	54642	54642	
2366	2366	87567	87567	
2369	2369	82966	82966	
2375	2375	194031	194031	
2381	2381	15687	15687	
2390	2390	114611	114611	
2395	2395	153133	153133	
2397	2397	174478	174478	
2399	2399	98718	98718	
2401	2401	161380	161380	
2402	2402	94116	94116	
2407	2407	98488	98488	
2407	2407	98488	98488	
2410	2410	197949	197949	
2417	2417	34131	34131	
2425	2425	95263	95263	
2433	2433	82938	82938	
2434	2434	2336	2336	
2435	2435	176654	176654	
2438	2438	181849	181849	
2438	2438	181849	181849	
2447	2447	53247	53247	
2452	2452	116869	116869	
2454	2454	109472	109472	
2459	2459	51241	51241	
2469	2469	50168	50168	
2469	2469	50168	50168	
2473	2473	114575	114575	
2475	2475	21240	21240	
2481	2481	139086	139086	
2483	2483	115077	115077	
2490	2490	127194	127194	
2493	2493	160832	160832	
2497	2497	170667	170667	
2499	2499	96425	96425	
2502	2502	98269	98269	
2503	2503	181356	181356	
2509	2509	7628	7628	
2515	2515	122985	122985	
2515	2515	122985	122985	
2521	2521	169351	169351	
2521	2521	169351	169351	
2522	2522	129170	129170	
2522	2522	129170	129170	
2523	2523	39608	39608	
2537	2537	61831	61831	
2549	2549	57124	57124	
2553	2553	139739	139739	
2557	2557	126131	126131	
2557	2557	126131	126131	
2559	2559	77501	77501	
2561	2561	140749	140749	
2561	2561	140749	140749	
2566	2566	133279	133279	
2571	2571	99110	99110	
2582	2582	101086	101086	
2587	2587	166009	166009	
2591	2591	107638	107638	
2591	2591	107638	107638	
2603	2603	8666	8666	
2617	2617	112358	112358	
2628	2628	138999	138999	
2645	2645	17019	17019	
2647	2647	180394	180394	
2650	2650	38882	38882	
2650	2650	38882	38882	
2650	2650	38882	38882	
2651	2651	62877	62877	
2654	2654	132021	132021	
2654	2654	132021	132021	
2666	2666	2571	2571	
2668	2668	2277	2277	
2668	2668	2277	2277	
2670	2670	41431	41431	
2672	2672	2893	2893	
2681	2681	17767	17767	
2683	2683	141316	141316	
2689	2689	174158	174158	
2689	2689	174158	174158	
2693	2693	111235	111235	
2714	2714	113549	113549	
2714	2714	113549	113549	
2716	2716	100019	100019	
2721	2721	89416	89416	
2724	2724	30538	30538	
2728	2728	86350	86350	
2732	2732	37225	37225	
2732	2732	37225	37225	
2735	2735	87621	87621	
2736	2736	158526	158526	
2747	2747	162348	162348	
2748	2748	59416	59416	
2758	2758	35120	35120	
2758	2758	35120	35120	
2759	2759	58852	58852	
2761	2761	195028	195028	
2761	2761	195028	195028	
2767	2767	64753	64753	
2774	2774	17856	17856	
2789	2789	47723	47723	
2789	2789	47723	47723	
2792	2792	134872	134872	
2806	2806	131692	131692	
2813	2813	148216	148216	
2823	2823	33952	33952	
2839	2839	171427	171427	
2840	2840	156632	156632	
2847	2847	73055	73055	
2857	2857	54364	54364	
2864	2864	93012	93012	
2878	2878	184461	184461	
2887	2887	28096	28096	
2892	2892	34222	34222	
2897	2897	4317	4317	
2897	2897	4317	4317	
2899	2899	32314	32314	
2901	2901	86223	86223	
2902	2902	72624	72624	
2903	2903	191434	191434	
2904	2904	8794	8794	
2906	2906	152352	152352	
2919	2919	188097	188097	
2922	2922	150570	150570	
2928	2928	95372	95372	
2929	2929	105417	105417	
2934	2934	194347	194347	
2937	2937	132492	132492	
2939	2939	153234	153234	
2953	2953	80441	80441	
2959	2959	54882	54882	
2965	2965	181222	181222	
2969	2969	82234	82234	
2975	2975	2333	2333	
2975	2975	2333	2333	
2976	2976	55968	55968	
2976	2976	55968	55968	
2977	2977	173317	173317	
2977	2977	173317	173317	
2980	2980	15953	15953	
2982	2982	183334	183334	
2985	2985	43237	43237	
2988	2988	195753	195753	
2999	2999	142100	142100	
3003	3003	157627	157627	
3003	3003	157627	157627	
3030	3030	147821	147821	
3031	3031	128003	128003	
3032	3032	38879	38879	
3033	3033	99765	99765	
3040	3040	126469	126469	
3041	3041	86880	86880	
3041	3041	86880	86880	
3041	3041	86880	86880	
3048	3048	149588	149588	
3048	3048	149588	149588	
3057	3057	51241	51241	
3064	3064	71964	71964	
3065	3065	154455	154455	
3065	3065	154455	154455	
3081	3081	194282	194282	
3081	3081	194282	194282	
3084	3084	103700	103700	
3089	3089	112040	112040	
3089	3089	112040	112040	
3089	3089	112040	112040	
3093	3093	83207	83207	
3099	3099	68495	68495	
3099	3099	68495	68495	
3100	3100	197699	197699	
3103	3103	124159	124159	
3104	3104	89342	89342	
3110	3110	14808	14808	
3110	3110	14808	14808	
3119	3119	73947	73947	
3121	3121	169762	169762	
3122	3122	187004	187004	
3125	3125	190530	190530	
3134	3134	63746	63746	
3137	3137	27969	27969	
3138	3138	114811	114811	
3139	3139	116271	116271	
3140	3140	79253	79253	
3152	3152	127778	127778	
3156	3156	138246	138246	
3163	3163	85119	85119	
3163	3163	85119	85119	
3170	3170	146958	146958	
3172	3172	195074	195074	
3178	3178	36411	36411	
3178	3178	36411	36411	
3188	3188	24004	24004	
3189	3189	84339	84339	
3190	3190	122851	122851	
3190	3190	122851	122851	
3194	3194	39241	39241	
3198	3198	43308	43308	
3200	3200	29656	29656	
3201	3201	133178	133178	
3206	3206	110520	110520	
3223	3223	167995	167995	
3227	3227	129005	129005	
3228	3228	61871	61871	
3234	3234	8332	8332	
3237	3237	153304	153304	
3238	3238	34332	34332	
3244	3244	128411	128411	
3250	3250	125506	125506	
3250	3250	125506	125506	
3252	3252	58244	58244	
3252	3252	58244	58244	
3254	3254	33808	33808	
3259	3259	79942	79942	
3266	3266	164744	164744	
3266	3266	164744	164744	
3266	3266	164744	164744	
3271	3271	121433	121433	
3271	3271	121433	121433	
3284	3284	164221	164221	
3290	3290	196552	196552	
3298	3298	5293	5293	
3304	3304	54370	54370	
3309	3309	133527	133527	
3313	3313	112543	112543	
3314	3314	42153	42153	
3314	3314	42153	42153	
3316	3316	189375	189375	
3324	3324	28325	28325	
3324	3324	28325	28325	
3329	3329	154843	154843	
3332	3332	111233	111233	
3340	3340	85695	85695	
3341	3341	149141	149141	
3344	3344	105957	105957	
3348	3348	26791	26791	
3351	3351	102647	102647	
3363	3363	41893	41893	
3364	3364	64299	64299	
3367	3367	45937	45937	
3370	3370	105547	105547	
3375	3375	63382	63382	
3378	3378	150620	150620	
3378	3378	150620	150620	
3379	3379	166707	166707	
3380	3380	49891	49891	
3382	3382	28101	28101	
3392	3392	34330	34330	
3394	3394	70496	70496	
3396	3396	2491	2491	
3404	3404	57106	57106	
3404	3404	57106	57106	
3406	3406	98974	98974	
3406	3406	98974	98974	
3406	3406	98974	98974	
3407	3407	105237	105237	
3420	3420	170693	170693	
3427	3427	90913	90913	
3428	3428	148418	148418	
3432	3432	123486	123486	
3439	3439	186214	186214	
3449	3449	183244	183244	
3456	3456	128400	128400	
3456	3456	128400	128400	
3457	3457	147468	147468	
3463	3463	191234	191234	
3464	3464	135131	135131	
3467	3467	119020	119020	
3470	3470	14619	14619	
3474	3474	75842	75842	
3476	3476	47324	47324	
3476	3476	47324	47324	
3477	3477	192064	192064	
3479	3479	131498	131498	
3480	3480	64103	64103	
3485	3485	188130	188130	
3485	3485	188130	188130	
3489	3489	44822	44822	
3491	3491	33471	33471	
3493	3493	79191	79191	
3506	3506	142104	142104	
3509	3509	22696	22696	
3511	3511	5229	5229	
3514	3514	127805	127805	
3515	3515	11938	11938	
3515	3515	11938	11938	
3515	3515	11938	11938	
3524	3524	31601	31601	
3527	3527	33366	33366	
3529	3529	123750	123750	
3530	3530	41281	41281	
3530	3530	41281	41281	
3530	3530	41281	41281	
3536	3536	58038	58038	
3539	3539	161314	161314	
3544	3544	187757	187757	
3546	3546	75359	75359	
3547	3547	99377	99377	
3547	3547	99377	99377	
3570	3570	16374	16374	
3578	3578	34616	34616	
3584	3584	58734	58734	
3584	3584	58734	58734	
3591	3591	18504	18504	
3597	3597	88853	88853	
3601	3601	102962	102962	
3605	3605	175201	175201	
3609	3609	128782	128782	
3609	3609	128782	128782	
3611	3611	154975	154975	
3615	3615	81902	81902	
3615	3615	81902	81902	
3615	3615	81902	81902	
3616	3616	24367	24367	
3618	3618	166438	166438	
3618	3618	166438	166438	
3621	3621	4934	4934	
3623	3623	128485	128485	
3623	3623	128485	128485	
3627	3627	10263	10263	
3628	3628	182967	182967	
3632	3632	7328	7328	
3636	3636	172533	172533	
3644	3644	184292	184292	
3644	3644	184292	184292	
3644	3644	184292	184292	
3647	3647	48948	48948	
3648	3648	198324	198324	
3649	3649	18879	18879	
3654	3654	51128	51128	
3657	3657	81280	81280	
3658	3658	129366	129366	
3662	3662	158990	158990	
3664	3664	75672	75672	
3669	3669	161954	161954	
3673	3673	42037	42037	
3680	3680	59583	59583	
3681	3681	157552	157552	
3688	3688	175834	175834	
3692	3692	167886	167886	
3699	3699	25516	25516	
3700	3700	14012	14012	
3703	3703	148584	148584	
3708	3708	120667	120667	
3710	3710	105443	105443	
3712	3712	81150	81150	
3713	3713	118087	118087	
3713	3713	118087	118087	
3717	3717	40778	40778	
3738	3738	77181	77181	
3742	3742	146233	146233	
3743	3743	116747	116747	
3747	3747	16253	16253	
3751	3751	60860	60860	
3767	3767	53862	53862	
3769	3769	147769	147769	
3778	3778	129627	129627	
3781	3781	153034	153034	
3781	3781	153034	153034	
3783	3783	119880	119880	
3787	3787	189695	189695	
3790	3790	39444	39444	
3790	3790	39444	39444	
3795	3795	39637	39637	
3802	3802	5159	5159	
3807	3807	60781	60781	
3809	3809	173216	173216	
3809	3809	173216	173216	
3812	3812	24975	24975	
3814	3814	196044	196044	
3823	3823	25124	25124	
3825	3825	10070	10070	
3831	3831	55161	55161	
3831	3831	55161	55161	
3839	3839	39087	39087	
3851	3851	82388	82388	
3858	3858	41927	41927	
3858	3858	41927	41927	
3860	3860	70849	70849	
3861	3861	176895	176895	
3869	3869	75523	75523	
3874	3874	156041	156041	
3876	3876	96970	96970	
3876	3876	96970	96970	
3879	3879	128524	128524	
3883	3883	185839	185839	
3888	3888	67066	67066	
3889	3889	17120	17120	
3889	3889	17120	17120	
3893	3893	92601	92601	
3895	3895	150388	150388	
3896	3896	87289	87289	
3898	3898	68152	68152	
3899	3899	70961	70961	
3899	3899	70961	70961	
3919	3919	171109	171109	
3920	3920	4021	4021	
3922	3922	111450	111450	
3923	3923	98228	98228	
3929	3929	150291	150291	
3934	3934	129624	129624	
3936	3936	169418	169418	
3937	3937	158587	158587	
3941	3941	114110	114110	
3950	3950	163941	163941	
3957	3957	6326	6326	
3958	3958	182390	182390	
3962	3962	68465	68465	
3965	3965	47847	47847	
3969	3969	178440	178440	
3970	3970	31936	31936	
3971	3971	79115	79115	
3973	3973	15046	15046	
3978	3978	138216	138216	
3978	3978	138216	138216	
3980	3980	119580	119580	
3986	3986	36608	36608	
3987	3987	118034	118034	
3992	3992	125001	125001	
3993	3993	48604	48604	
3997	3997	59780	59780	
4002	4002	84274	84274	
4008	4008	140789	140789	
4014	4014	82124	82124	
4016	4016	12110	12110	
4016	4016	12110	12110	
4020	4020	174392	174392	
4029	4029	168698	168698	
4030	4030	157606	157606	
4031	4031	52161	52161	
4039	4039	29917	29917	
4040	4040	99648	99648	
4045	4045	37228	37228	
4047	4047	98078	98078	
4054	4054	181339	181339	
4054	4054	181339	181339	
4055	4055	152792	152792	
4062	4062	153167	153167	
4064	4064	108733	108733	
4067	4067	27709	27709	
4072	4072	187676	187676	
4079	4079	192251	192251	
4081	4081	177157	177157	
4082	4082	20315	20315	
4088	4088	150245	150245	
4089	4089	61643	61643	
4092	4092	177057	177057	
4093	4093	148881	148881	
4094	4094	67929	67929	
4098	4098	1950	1950	
4098	4098	1950	1950	
4105	4105	161757	161757	
4106	4106	162002	162002	
4107	4107	146983	146983	
4109	4109	146106	146106	
4110	4110	133645	133645	
4112	4112	140518	140518	
4113	4113	80112	80112	
4115	4115	108833	108833	
4117	4117	61093	61093	
4118	4118	98962	98962	
4125	4125	16343	16343	
4125	4125	16343	16343	
4127	4127	34269	34269	
4142	4142	190402	190402	
4155	4155	86626	86626	
4157	4157	83506	83506	
4159	4159	8491	8491	
4161	4161	121497	121497	
4167	4167	54215	54215	
4167	4167	54215	54215	
4170	4170	142248	142248	
4179	4179	160426	160426	
4184	4184	163769	163769	
4184	4184	163769	163769	
4188	4188	162162	162162	
4192	4192	56412	56412	
4194	4194	8989	8989	
4206	4206	15696	15696	
4220	4220	20786	20786	
4224	4224	103099	103099	
4231	4231	136796	136796	
4232	4232	165913	165913	
4236	4236	124510	124510	
4245	4245	37796	37796	
4252	4252	94711	94711	
4252	4252	94711	94711	
4257	4257	122438	122438	
4262	4262	20591	20591	
4272	4272	52526	52526	
4283	4283	50599	50599	
4284	4284	77611	77611	
4285	4285	91307	91307	
4300	4300	187468	187468	
4313	4313	71805	71805	
4314	4314	94495	94495	
4327	4327	19685	19685	
4329	4329	139256	139256	
4347	4347	77783	77783	
4354	4354	66302	66302	
4355	4355	74270	74270	
4355	4355	74270	74270	
4359	4359	62140	62140	
4366	4366	146511	146511	
4367	4367	136072	136072	
4370	4370	7484	7484	
4379	4379	49073	49073	
4379	4379	49073	49073	
4381	4381	126597	126597	
4386	4386	111408	111408	
4387	4387	27340	27340	
4388	4388	108090	108090	
4407	4407	150478	150478	
4407	4407	150478	150478	
4420	4420	139711	139711	
4420	4420	139711	139711	
4420	4420	139711	139711	
4423	4423	2089	2089	
4430	4430	180665	180665	
4433	4433	181273	181273	
4435	4435	176642	176642	
4437	4437	114691	114691	
4442	4442	139467	139467	
4442	4442	139467	139467	
4448	4448	99206	99206	
4449	4449	70689	70689	
4449	4449	70689	70689	
4449	4449	70689	70689	
4453	4453	42376	42376	
4456	4456	46937	46937	
4456	4456	46937	46937	
4462	4462	178051	178051	
4462	4462	178051	178051	
4462	4462	178051	178051	
4466	4466	196817	196817	
4467	4467	191458	191458	
4469	4469	41385	41385	
4479	4479	4565	4565	
4480	4480	87238	87238	
